id_auction,title,present_price,visits_number,end_date
2095683366,SWEDEN  500 Kronor  1997   P.  59  little cut    aXF,61,39,2026-05-06 00:00:00
2095683369,Sweden  50 Kronor  1962  P. 47  *serial P*   XF,28,17,2026-05-06 11:45:00
2095683375,SWEDEN 10 Kronor 1979  P. 52    aUNC,4.5,20,2026-05-10 00:00:00
2095683378,SWEDEN  5 Kronor  1978  P. 51  *prefix  DV*   AU,2.5,7,2026-05-05 00:00:00
2095683381,Sweden  50 Kronor  1958  P. 44   *serial M*   VF \ XF,24.5,18,2026-05-06 11:45:00
2095683384,Sweden  50 Kronor  1960  P. 47  *serial B*   aXF,26,13,2026-05-06 11:45:00
2095683390,"SWEDEN  100 Kronor  1986   P. 57  ""sig. Asbrink - Dennis""    VF \  XF",20,22,2026-06-01 00:00:00
2095683396,SWEDEN 100 Kronor 2000 P. 57 b  XF,20,14,2026-06-01 00:00:00
2095683399,"SWEDEN  100 Kronor  1996   P. 57  ""sig. Feldt - Backstrom""    VF \  XF",16,7,2026-05-06 00:00:00
2095683405,SWEDEN 10 Kronor 1971 P. 52 c  AU,5.5,7,2026-05-08 00:00:00
2095683387,"SWEDEN  5 Kronor 1977  P. 51 ""year and serial in dark red""  *prefix AT*    AU",3.5,12,2026-05-05 00:00:00
2095683408,SWAZILAND  20 Emalangeni   6.9.2017   P.  37   UNC,3.5,21,2026-05-10 21:54:00
2095683411,SWAZILAND  200 Emalangeni   6.9.1998   **commemorative**   P.  28   UNC,85,46,2026-05-10 21:54:00
2095683414,SWAZILAND  50 Emalangeni   1.4.1998   P.  26    UNC,24.5,18,2026-05-10 21:54:00
2095683417,SWAZILAND  20 Emalangeni   6.9.2010   P.  37   UNC,5.5,16,2026-05-10 21:54:00
2095683420,Swaziland  1 Emalangeni 1974  P. 1    UNC,6,22,2026-05-07 11:45:00
2095683423,SWAZILAND  10 Emalangeni   6.9.2010   P.  36   UNC,3.5,10,2026-05-10 21:54:00
2095683429,SWAZILAND 200 Emalangeni  19.4.2008 P. 35 *COMMEMORATIVE*   UNC,53.5,16,2026-05-08 00:00:00
2095683432,SWAZILAND 100 Emalangeni  6.9.2017   P. 42     UNC,18,30,2026-05-10 00:00:00
2095683438,SWAZILAND 100 Emalangeni  19.4.2008 P. 34 *COMMEMORATIVE*  UNC,31,20,2026-05-08 00:00:00
2095683447,SWAZILAND 50 Emalangeni 1.4.2001 P. 31  UNC,15.5,21,2026-05-08 00:00:00
2095683450,SWAZILAND 2 Emalangeni 1984 P. 8 b  UNC,10,27,2026-06-01 00:00:00
2095683453,SURINAME  5 $  1.4.2012   P. 162    UNC,3.5,22,2026-06-01 00:00:00
2095683456,SWAZILAND  200 Emalangeni 6.9.2017 P. NEW UNC,31,23,2026-05-07 21:54:00
2095683459,SWAZILAND  10 Emalangeni 6.9.2015  P.41 UNC,4.5,13,2026-05-07 21:54:00
2095683462,SURINAME  100 $  1.6.2020   P. 166    UNC,27,28,2026-06-01 00:00:00
2095683468,SURINAME  50 $  1.6.2020   P. 165    UNC,13.5,22,2026-06-01 00:00:00
2095683471,SURINAME  100 gulden  9.1.1988    P. 133    UNC,2.5,20,2026-05-06 00:00:00
2095683474,SURINAME  5  $  1.1.2004  P. 157    UNC,7,10,2026-05-05 00:00:00
2095683477,SURINAME  1.000   1000  Gulden  1.1.2000   P. 151    UNC,31,19,2026-05-05 00:00:00
2095683483,SURINAME  2 ½  $  1.1.2004  P. 156    UNC,5.5,25,2026-05-05 00:00:00
2095683492,SURINAME  500 Gulden  1.1.2000   P. 150    UNC,38,37,2026-05-05 00:00:00
2095683489,SURINAME 25 Gulden 1.12.1996  P. 138    UNC,2.5,15,2026-05-10 00:00:00
2095683495,SURINAME  100 Gulden 1.11.1985   P. 128   UNC,3.5,17,2026-05-10 00:00:00
2095683498,SURINAME 100 Gulden 1.7.1986 P. 133 a large bold serial  UNC,3.5,32,2026-05-10 00:00:00
2095683501,SURINAME 10 Gulden 10.2.1998  P. 137     UNC,2,20,2026-05-08 00:00:00
2095683504,SURINAME 25 Gulden 9.1.1988 P. 132 b  UNC,2,8,2026-05-06 00:00:00
2095683510,"SUDAN  20 £  3.2017  P. 74    ""date 2 mm high""    UNC",2.5,27,2026-05-10 00:00:00
2095683513,SURINAME 5.000 5000 Gulden 1.2.1999 P. 143 b   UNC,35.5,34,2026-06-01 00:00:00
2095683516,"SURINAME  2 ½ Gulden 1.8.1978    P. 118  ""scarce""   UNC",11.5,36,2026-05-10 00:00:00
2095683525,SURINAME 2 ½ Gulden 1.11.1985 P. 119  UNC,4.5,37,2026-05-08 00:00:00
2095683528,SUDAN 1.000 1000 £    5.2022   P. 81    UNC,10,24,2026-05-09 00:00:00
2095683531,SURINAME 250 Gulden 9.1.1988 P. 134  UNC,5.5,22,2026-05-10 00:00:00
2095683552,"SUDAN  20 £  3.2017  P. 74    ""date 3 mm high""    UNC",2.5,26,2026-06-01 00:00:00
2095683540,SUDAN  50 £  6.2011  P.  75   UNC,12.5,23,2026-05-08 00:00:00
2095683543,SUDAN  2.000  2000 Dinars 2002  P.  62   UNC,9,26,2026-05-08 00:00:00
2095683546,SUDAN  10 £  3.2017  P.  73 c   UNC,2.5,15,2026-05-08 00:00:00
2095683549,SUDAN  5.000  5000 Dinars 2002  P.  63   UNC,21,11,2026-05-08 00:00:00
2095683555,"SUDAN   10.000   10000  dinars  1996  P.  60 s    *rare*   ""specimen 0711""     UNC",190,38,2026-05-06 00:00:00
2095683558,SUDAN 50 £ 1991 P. 48   UNC,4.5,12,2026-05-07 00:00:00
2095683567,SUDAN  25 Piastres  1.4.1973  P. 11   *scarce date*    VF+,13.5,15,2026-05-08 00:00:00
2095683570,SUDAN  100 £  1992  P. 50   UNC,5.5,32,2026-05-09 00:00:00
2095683573,SUDAN  1 £  1985   P.  32    AU,5.5,21,2026-05-08 00:00:00
2095683576,SUDAN 200 £  1.2019    P. 78  UNC    [MM-Money],14.5,35,2026-05-09 00:00:00
2095683582,"SUDAN  1 £  1970   P.  13 a   ""first date""  ""wmk Rhino""  ""scarce""  spots   aUNC",23.5,22,2026-05-08 00:00:00
2095683585,"SUDAN  20 £  9.7.2006  P. 68   ""scarce""    UNC",22.5,14,2026-05-09 00:00:00
2095683591,SUDAN 100 £  1989  P. 44 b   lucky serial  188888   UNC,12.5,16,2026-05-06 00:00:00
2095683594,SUDAN   25 Piastres  1987   P.  37    UNC,1.5,17,2026-05-08 00:00:00
2095683600,"SUDAN  10 £  1985   P.  34  ""scarce""    XF \ AU",34.5,20,2026-05-08 00:00:00
2095683606,SUDAN  25 Piastres   1983   P.  23    UNC,5.5,22,2026-05-08 00:00:00
2095683609,"SUDAN  10 £  1981   P.  20    ""scarce""    VF \ XF",49,33,2026-05-08 00:00:00
2095683588,SUDAN 10 £  1983 P. 27  VF \ XF,53.5,21,2026-05-08 00:00:00
2095683597,SUDAN 5 Dinars 1993  P. 51   UNC,3.5,21,2026-05-10 00:00:00
2095683603,"SUDAN  50 Piastres  1981  P.  17   ""scarce note""  UNC",15.5,16,2026-05-09 00:00:00
2095683612,SUDAN 10 £  1991  P. 46  UNC,3.5,23,2026-05-06 00:00:00
2095683615,SUDAN  25 Piastres   1968  P. 6   **RARE**   VF,145,19,2026-05-09 00:00:00
2095683621,SUDAN 2 £ 2011 P. 71 a  UNC,1.5,9,2026-05-10 00:00:00
2095683624,SUDAN 5 £ 9.7.2006 P. 66  UNC,4.5,13,2026-05-10 00:00:00
2095683627,SUDAN 2 £ 9.7.2006 P. 65   UNC,2,21,2026-05-10 00:00:00
2095683630,Sudan  1 £ 2006  P. 64  UNC,1.5,15,2026-05-05 11:45:00
2095683633,SUDAN 5 £ 2011 P. 72 a  UNC,3.5,15,2026-05-10 00:00:00
2095683636,SUDAN 1.000 1000 Dinars 1996 P. 59 a  UNC,7,28,2026-05-10 00:00:00
2095683639,SUDAN 100 £ 1989 P. 44 b  UNC,2.5,23,2026-05-08 00:00:00
2095683642,SUDAN 5 £  1991 P. 45  UNC,2,22,2026-05-08 00:00:00
2095683645,SUDAN 10 £ 9.7.2006 P. 67  UNC,10,12,2026-05-10 00:00:00
2095683648,SUDAN  100 £   2019  P. 77   UNC,5.5,14,2026-06-01 00:00:00
2095683654,SUDAN 10 Dinars 1993 P. 52 UNC,2.5,14,2026-05-10 00:00:00
2095683657,SUDAN  500 £   2019   P. 80   UNC,21.5,27,2026-05-09 00:00:00
2095683660,SUDAN 50 £  4.2018  P. 76  UNC,11.5,17,2026-05-07 21:54:00
2095683663,ST. TOME’ E PRINCIPE 5.000 5000 Dobras 22.10.1996  P. 65 a   UNC,3,7,2026-06-01 00:00:00
2095683672,ST. TOME’ E PRINCIPE 50.000 50000 Dobras 22.10.1996  P. 68 b  UNC,20,20,2026-06-01 00:00:00
2095683675,ST. TOME’ E PRINCIPE 20.000 20000 Dobras 10.12.2010  P. 67 d  UNC,6,11,2026-05-06 00:00:00
2095683678,ST. TOME’ E PRINCIPE 10.000 10000 Dobras 22.10.1996  P. 66 a  UNC,4.5,11,2026-05-05 00:00:00
2095683681,SPAIN 1.000  1000  Pesetas  23.10.1979   P. 158  AU    [MM-Money],13.5,17,2026-05-07 00:00:00
2095683684,SPAIN  500 Pesetas  23.7.1971  P. 153    UNC,21.5,23,2026-06-01 00:00:00
2095683687,SPAIN 50 Pesetas  15.8.1928  P.  75   XF,4.5,29,2026-05-05 00:00:00
2095683690,SPAIN  25  Pesetas  15.8.1928  P.  74    XF+,4.5,33,2026-05-09 00:00:00
2095683693,SPAIN  2 Pesetas  1938  P.  95   aVF,2.5,30,2026-05-09 00:00:00
2095683696,SPAIN 100 Pesetas  15.8.1928  P.  76   VF,4.5,25,2026-05-06 00:00:00
2095683699,SPAIN  5.000  5000 Pesetas  12.10.1992  P. 165   VF,27,23,2026-06-01 00:00:00
2095683705,SPAIN 1.000  1000  Pesetas 17.9.1971   P. 154  XF   [MM-Money],14.5,15,2026-06-01 00:00:00
2095683702,SPAIN 100 Pesetas  1.7.1925 P.  69   VF \ XF,3.5,32,2026-05-06 00:00:00
2095683708,SPAIN  500 Pesetas  23.10.1979  P.  157    AU,11,10,2026-05-08 00:00:00
2095683711,SPAIN  5 Pesetas  22.7.1954  P.  146    aUNC,5.5,22,2026-05-08 00:00:00
2095683714,SPAIN  5 Pesetas  1935  P.  85    UNC,8,39,2026-05-06 00:00:00
2095683720,SPAIN  2.000  2000  Pesetas  24.4.1992  P.  164   XF \ AU,24.5,10,2026-05-08 00:00:00
2095683723,SPAIN 500 Pesetas  25.4.1931   P.  84    XF,24.5,98,2026-06-01 00:00:00
2095683726,SPAIN  1.000  1000  Pesetas  12.10.1992  P.  163   aUNC,14.5,16,2026-05-08 00:00:00
2095683729,SPAIN  2.000  2000  Pesetas  22.7.1980  P.  159   VF+,26,22,2026-05-08 00:00:00
2095683735,SPAIN 1 Peseta  22.7.1953  P. 144   UNC,5.5,15,2026-05-06 00:00:00
2095683738,SPAIN  10.000  10000 Pesetas  24.9.1985  P. 161   XF,100,18,2026-05-06 00:00:00
2095683744,SPAIN  5 Pesetas  15.6.1945  P. 129   VF,21.5,20,2026-05-07 00:00:00
2095683747,"SPAIN 1.000  1000 Pesetas 12.10.1992 P. 163  ""replacement 9 C""    ""scarce note""    XF",34.5,34,2026-05-09 00:00:00
2095683750,SPAIN 100 Pesetas 17.11.1970 P. 152   UNC,3.5,34,2026-05-06 00:00:00
2095683753,SPAIN  10.000  10000 Pesetas  12.10.1992  P. 166   XF,85,24,2026-05-06 00:00:00
2095683756,SPAIN 1.000   1000  Pesetas 19.11.1965   P. 151  XF   [MM-Money],34.5,23,2026-05-06 00:00:00
2095683762,SPAIN 2.000  2000 Pesetas 24.4.1992 P. 162   XF,38,25,2026-05-07 00:00:00
2095683759,"SOUTH AFRICA  200 Rand  2013  P. 142  ""with omron rings""    ""sig. Kganyago""     UNC",40,25,2026-05-10 00:00:00
2095683768,SOUTH SUDAN  20  £  2013  P.  13      UNC,2.5,27,2026-05-05 00:00:00
2095683777,"SOUTH AFRICA  50 Rand  2013  P. 140  ""with omron rings""    ""sig. Kganyago""     UNC",10,19,2026-05-10 00:00:00
2095683783,SOUTH AFRICA  20 Rand  1962  P. 108 A  *rare*   VF ++  \ XF,110,34,2026-05-07 00:00:00
2095683789,"SOUTH AFRICA  2 Rand  1990  P. 118   ""sig. Stals""  *alphanumerical numbering system*  **serial AA**   UNC",2.5,18,2026-05-06 00:00:00
2095683792,"SOUTH AFRICA  50 Rand  2005  P. 130   ""sig. Mboweni""     XF",13.5,39,2026-05-07 00:00:00
2095683798,SOUTH AFRICA 5 £  23.1.1958  P.  97   VF+,36,12,2026-05-08 00:00:00
2095683807,SOUTH SUDAN   500  £  2018  P.  16      UNC,10,24,2026-05-10 00:00:00
2095683810,SOUTH SUDAN   1.000   1000  £  2020  P.  17      UNC,17,30,2026-05-10 00:00:00
2095683813,"SOUTH AFRICA  10 £  14.9.1955   P. 99   ""sig. de Kock""     **scarce**   VF++ \ aXF",110,34,2026-05-07 00:00:00
2095683816,"SOUTH AFRICA  50 Rand  1990  P. 122   ""sig. Stals""    *scarce*    aAU",34.5,33,2026-05-07 00:00:00
2095683828,SOUTH SUDAN   100  £  2011  P.  10  *scarce*       UNC,29,48,2026-05-10 00:00:00
2095683801,SOUTH SUDAN  50  £  2011  P.  9     UNC,12.5,73,2026-05-10 00:00:00
2095683825,SOUTH SUDAN  50  £  2017  P.  14     UNC,4.5,48,2026-05-09 00:00:00
2095683831,SOUTH SUDAN  20  £  2015  P.  13      UNC,2.5,28,2026-05-10 00:00:00
2095683834,SOUTH AFRICA 20 Rand  1961  P. 108   *rare*   VF,110,34,2026-06-01 00:00:00
2095683837,SOUTH SUDAN 1 £  2011  P. 5  UNC,2,23,2026-05-09 00:00:00
2095683843,SOUTH SUDAN 10 £  2015  P. 12 a  UNC,2.5,17,2026-05-09 00:00:00
2095683846,SOUTH AFRICA 20 Rand  2012  P. 134  UNC,8,14,2026-05-05 00:00:00
2095683852,SOUTH SUDAN  500 £    2018  P. 16    UNC,11.5,20,2026-05-10 00:00:00
2095683861,SOUTH SUDAN 5 £  2015  P. 11  UNC,1.5,16,2026-05-05 00:00:00
2095683867,SOUTH AFRICA 5 Rand 1990  P. 119 e  sig. Stals  XF,5.5,8,2026-05-06 00:00:00
2095683858,SOMALILAND 10 Shilin 18.5.1996  P. 9   *COMMEMORATIVE*  bronze overprint   RARE  UNC,29,4,2026-05-07 00:00:00
2095683870,SOMALILAND 100 Shilin 1996  P. 5     UNC,3.5,13,2026-05-08 00:00:00
2095683873,SOMALILAND 1.000 1000 Shilin 2014  P. 20    UNC,2.5,10,2026-05-06 00:00:00
2095683876,SOMALILAND 10 Shilin 18.5.1996  P. 15 *COMMEMORATIVE* silver overprint RARE  UNC,29,5,2026-05-05 00:00:00
2095683882,SOMALILAND  10 Shilin 1996  P. 2     UNC,2.5,8,2026-05-08 00:00:00
2095683885,SOMALILAND 1.000 1000 Shilin 2011  P. 20 a UNC,2.5,2,2026-05-06 00:00:00
2095683888,SOMALILAND 5 Shilin 18.5.1996  P. 14 *COMMEMORATIVE* silver overprint RARE  UNC,29,6,2026-05-05 00:00:00
2095683891,SOMALILAND 20 Shilin 18.5.1996  P. 16 *COMMEMORATIVE* silver overprint RARE  UNC,29,4,2026-05-06 00:00:00
2095683897,SOMALILAND 5 Shilin 18.5.1996  P. 8 *COMMEMORATIVE*  bronze overprint RARE  UNC,29,6,2026-05-08 00:00:00
2095683900,SOMALILAND 500 Shilin 2006  P. 6 f  UNC,2,5,2026-05-10 00:00:00
2095683903,SOMALILAND 20 Shilin 18.5.1996  P. 10 *COMMEMORATIVE* bronze overprint RARE  UNC,29,8,2026-05-07 00:00:00
2095683924,SOMALIA 100 Shilin Soomaali 1987  P. 35     UNC,8,13,2026-05-08 00:00:00
2095683906,SOMALIA  20.000   20000  Shilin Soomaali 2010  P. 42   UNC,8,14,2026-05-07 00:00:00
2095683912,SOMALIA 100 Shilin Soomaali 1983  P. 35   *first date*    XF,6,18,2026-05-08 00:00:00
2095683915,"SOMALIA 20 Scellini ""Banca Nazionale Somala""  1971  P.  15   *rare*    VF",90,17,2026-06-01 00:00:00
2095683918,SOMALIA 5 Shilin Soomaali 1978  P.  21   *scarce*   aAU,24.5,23,2026-05-10 00:00:00
2095683921,SOMALIA 5 Shilin Soomaali  1987  P. 31    UNC,1.5,34,2026-05-06 00:00:00
2095683927,SOMALIA 500 Shilin Soomaali 1996  P. 36   *spots*  *fancy radar serial  788887*     UNC,9,13,2026-05-08 00:00:00
2095683930,"Solomon Islands  20 $  2017  P. 34 ""sig. 2""     UNC",7,26,2026-05-05 11:45:00
2095683936,"SOMALIA 100 Scellini ""Banca Nazionale Somala""  1971  P.  16   *rare*    VF",110,28,2026-06-01 00:00:00
2095683939,SOMALIA 100 Shilin Soomaali 1978 P. 24   aFine,11,22,2026-06-01 00:00:00
2095683942,SOMALIA 100 Shilin Soomaali 1978 P. 24  stain  VF,24.5,34,2026-05-09 00:00:00
2095683945,Solomon Islands  50 $  2013  P. 35    UNC,21.5,18,2026-05-08 11:45:00
2095683948,SOMALIA 100 Shilin Soomaali 1981 P. 30  pen - stain  VF,22.5,31,2026-05-06 00:00:00
2095683951,"SOLOMON  2 $  2001  P. 23  *commemorative*   polymer  ""holy number  xxx786""    UNC",11.5,26,2026-06-01 00:00:00
2095683954,Solomon Islands  50 $ 1986  P. 17  low serial 000295  UNC,34.5,19,2026-05-08 11:45:00
2095683957,SOLOMON 10 $ 2023  P. 39  *polymer *  **commemorative Pacific Games 2023**     UNC,6,18,2026-05-08 00:00:00
2095683966,Solomon Islands  20 $ 1997  P. 21  UNC,12.5,27,2026-05-08 11:45:00
2095683969,SOLOMON 50 $ 2001 P. 24 low serial UNC,23.5,18,2026-05-09 00:00:00
2095683972,SOLOMON 5 $  2004  P. 26  sig. 9    UNC,2.5,32,2026-05-07 00:00:00
2095683975,SOLOMON 5 $ 2004 P. 26  sig. 8  UNC,2.5,26,2026-05-09 00:00:00
2095683978,SOLOMON 10 $  1986 P. 15  UNC,5.5,12,2026-05-05 00:00:00
2095683981,SLOVENIA  10.000   10000 Tolarjev 15.1.2003   P. 34   *rare*  aAU,270,86,2026-05-10 00:00:00
2095683984,SOLOMON 50 $  1996 P. 22 low serial  UNC,27,28,2026-05-10 00:00:00
2095683987,"SLOVENIA 50 Tolarjev  1990  P. 5  ""overprint VZOREC""   specimen   UNC",6,13,2026-06-01 00:00:00
2095683990,"SLOVENIA 10 Tolarjev  1990  P. 4  ""overprint VZOREC""   specimen   UNC",5.5,17,2026-06-01 00:00:00
2095683993,SOLOMON ISLANDS   40 $  2018  P. 37  *commemorative*  polymer  UNC,12.5,24,2026-05-07 21:54:00
2095683996,SLOVENIA 1 Tolar 1990  P. 1   AU \ UNC,1,22,2026-05-08 00:00:00
2095684002,"SLOVENIA 2 Tolarja  1990  P. 2  ""overprint VZOREC""   specimen   UNC",4.5,18,2026-06-01 00:00:00
2095684005,SLOVENIA 100 Tolarjev  15.1.1992  P. 14   VF +,2.5,7,2026-06-01 00:00:00
2095684011,"SLOVENIA  1.000  1000 Tolarjev  1992  P. 9  ""overprint VZOREC""   specimen   UNC",11.5,32,2026-06-01 00:00:00
2095684014,"SLOVENIA  500 Tolarjev  1992  P. 8  ""overprint VZOREC""   specimen   UNC",9,32,2026-06-01 00:00:00
2095684017,SLOVENIA 200 Tolarjev 15.1.1992   P. 15   XF,6,15,2026-05-08 00:00:00
2095684020,"SLOVENIA  100 Tolarjev  1990  P. 6  ""overprint VZOREC""   specimen   UNC",7,30,2026-06-01 00:00:00
2095684023,"SLOVENIA 5 Tolarjev  1990  P. 3  ""overprint VZOREC""   specimen   UNC",5.5,13,2026-06-01 00:00:00
2095684029,"SLOVENIA 1 Tolar  1990  P. 1  ""overprint VZOREC""   specimen   UNC",3.5,21,2026-06-01 00:00:00
2095684104,SLOVENIA 2 Tolarja  1990  P. 2   spot   UNC,1,13,2026-05-06 00:00:00
2095684026,SLOVENIA  10 Tolarjev  15.1.1992  P. 11  UNC,1.5,28,2026-05-06 00:00:00
2095684035,SLOVENIA 1.000 1000 Tolarjev 15.1.1992  P. 17  *rare*  VF +,34.5,31,2026-05-07 00:00:00
2095684038,SLOVENIA 50 Tolarjev  1990  P. 5   stain VF,2,16,2026-05-09 00:00:00
2095684044,Slovakia  100 Korun  1993  P. 17 VF,14.5,56,2026-06-01 11:45:00
2095684047,"SLOVAKIA 500 Korun 12.7.1941  P. 12 s  perforated  ""specimen""  *scarce note*   AU +",82.5,121,2026-06-01 00:00:00
2095684050,"SLOVAKIA  20 Korun  11.9.1942   P. 7 s  perforated  ""specimen""   *rare*    UNC",53.5,55,2026-05-09 00:00:00
2095684053,SINGAPORE  50 $  2004  P.  49 a  *MAS*  **no symbol below ARTS on back**  *first issue*  *scarce*  UNC,90,21,2026-06-01 00:00:00
2095684056,SLOVENIA 20 Tolarjev 15.1.1992 P. 12  UNC,1.5,19,2026-05-07 00:00:00
2095684059,SLOVENIA 200 Tolarjev  1990   P. 7  rare  F \ VF,12.5,38,2026-05-09 00:00:00
2095684062,SLOVENIA 500 Tolarjev 15.1.2001 P. 16 b  VF \ XF,9,26,2026-05-08 00:00:00
2095684071,SINGAPORE  50 $  2010  P.  49 c  *MAS*  **two squares below ARTS on back**   UNC,53.5,18,2026-06-01 00:00:00
2095684074,SINGAPORE  50 $  2017  P.  49 c  *MAS*  **two stars below ARTS on back**   UNC,51,22,2026-06-01 00:00:00
2095684083,SINGAPORE  2 $  2000  P.  45   *commemorative  millenium*    UNC,3.5,27,2026-06-01 00:00:00
2095684068,SINGAPORE 2 $ 1998 P. 37  *serial HY*  **printer BABC**   UNC,5.5,9,2026-06-01 00:00:00
2095684077,SINGAPORE  2 $  1990  P.  27   UNC,3.5,12,2026-06-01 00:00:00
2095684080,SINGAPORE  5 $  1989  P.  19    VF +,5.5,8,2026-06-01 00:00:00
2095684086,SINGAPORE  50 $  1994  P.  36   XF,53.5,12,2026-06-01 00:00:00
2095684089,SINGAPORE  2 $  1992  P.  28  *printer TDLR*    UNC,3.5,9,2026-06-01 00:00:00
2095684092,SINGAPORE  5 $  1976  P.  10   UNC,14.5,24,2026-05-10 00:00:00
2095684095,SINGAPORE  10  $   1967    P. 3 a  *sig. Lim Kim San *   **rare**  UNC,140,26,2026-05-10 00:00:00
2095684098,SINGAPORE  10 $  1976  P.  11   UNC,27,15,2026-05-10 00:00:00
2095684101,"SINGAPORE 1 $ 1967  P. 1  ""sig. Lim Kim San""   *first signature*     AU",13.5,28,2026-05-09 00:00:00
2095684107,"SINGAPORE 1 $ 1970   P. 1  ""sig. Goh Keng Swee""    **rare signature**   AU",14.5,11,2026-05-07 00:00:00
2095684110,"SINGAPORE  5 $  1967  P.  2    ""scarce note""     UNC",130,37,2026-05-06 00:00:00
2095684128,SINGAPORE  50 $  1967  P.  5   XF,145,29,2026-05-06 00:00:00
2095684131,"SINGAPORE  2 $  2005   P. 45 A  ""MAS""   paper   UNC",6,18,2026-05-06 00:00:00
2095684122,SINGAPORE 5 $ 1999 P. 39  UNC,13.5,10,2026-05-07 00:00:00
2095684125,SINGAPORE 20 $ 1979  P. 12 UNC,39,18,2026-05-08 00:00:00
2095684134,"SINGAPORE 2 $ 2006  P. 46  ""no symbol on back""   first date  polymer   UNC",4.5,19,2026-05-08 00:00:00
2095684143,SINGAPORE 10 $ 1999 P. 40   VF++,11,25,2026-05-07 00:00:00
2095684146,SINGAPORE 2 $ 1998 P. 37  *serial HD*   **printer BABC**   UNC,5.5,10,2026-05-07 00:00:00
2095684149,SIERRA LEONE  50 Cents  1.7.1979    P. 4 c   *rare date*    UNC,10,12,2026-05-05 00:00:00
2095684155,"SINGAPORE  2 $  1999   P. 38  ""BCCS""    UNC",4.5,10,2026-05-07 00:00:00
2095684167,SIERRA LEONE   10.000   10000  Leones  4.8.2013   P. 33   UNC,6,20,2026-05-09 00:00:00
2095684224,SINGAPORE 1 $  1984  P.  18 a   UNC,2.5,7,2026-05-07 00:00:00
2095684161,SIERRA LEONE 5 Leones  27.4.2022   P. 36    UNC,4.5,14,2026-05-08 00:00:00
2095684164,SIERRA LEONE  2 Leones  27.4.2022   P. 35    UNC,1.5,15,2026-05-08 00:00:00
2095684173,SIERRA LEONE 10 Leones  27.4.2022   P. 37    UNC,6,10,2026-05-08 00:00:00
2095684176,SIERRA LEONE  1 Leone  27.4.2022   P. 34    UNC,1,16,2026-05-08 00:00:00
2095684182,SIERRA LEONE 20 Leones  27.4.2022   P. 38    UNC,8,23,2026-05-08 00:00:00
2095684185,SIERRA LEONE 500 Leones  27.4.1991   P. 19   UNC,6,18,2026-05-06 00:00:00
2095684191,SIERRA LEONE 1.000 1000 Leones 4.8.2013 P. 30 b   UNC,1.5,18,2026-05-08 00:00:00
2095684194,SIERRA LEONE  5 Leones  1.7.1981  P. 7   VF,20,16,2026-05-10 00:00:00
2095684197,"SIERRA LEONE 10 Leones  1.7.1980   P. 13    ""commemorative""   **rare**  VF+",99,20,2026-05-06 00:00:00
2095684200,SIERRA LEONE 2.000 2000 Leones 27.4.2010 P. 31 a   UNC,2.5,17,2026-05-07 00:00:00
2095684206,SIERRA LEONE 1.000 1000 Leones  1.2.2002   P. 27   UNC,3.5,21,2026-05-09 00:00:00
2095684209,SIERRA LEONE 2 Leones 1970   P. 2   VF,49,28,2026-05-09 00:00:00
2095684212,SEYCHELLES  25 Rupees  1989  P. 33    UNC,8,22,2026-05-10 00:00:00
2095684215,SIERRA LEONE  5 Leones 4.8.1985  P. 7 g  VF +,20,22,2026-05-09 00:00:00
2095684419,"SIERRA LEONE 1 - 2 - 5 - 10 - 20 Leones  27.4.2022  set  P. new  ""same last 3 digits""   UNC",20,17,2026-05-09 00:00:00
2095684227,SEYCHELLES 100 Rupees 2001  P. 40 a  UNC,24.5,31,2026-05-05 00:00:00
2095684230,SERBIA  1.000  1000 Dinara  2003  P.  44 b  *sig. Kori Udovicki*   UNC,24.5,75,2026-05-07 00:00:00
2095684233,SEYCHELLES 10 Rupees 2016  P. 52 *COMMEMORATIVE* 40th   UNC,24.5,31,2026-05-07 00:00:00
2095684236,SEYCHELLES 50 Rupees 1989  P. 30  low serial   UNC,43.5,46,2026-05-05 00:00:00
2095684239,SEYCHELLES 100 Rupees 1989  P. 35   UNC,37,48,2026-05-08 00:00:00
2095684242,SERBIA  5.000  5000 Dinara  2003  P. 45    UNC,82,43,2026-05-05 00:00:00
2095684245,SEYCHELLES 50 Rupees 2005  P. 39 A  UNC,13.5,28,2026-05-05 00:00:00
2095684248,SEYCHELLES 100 Rupees 1998  P. 39   UNC,28,32,2026-05-07 00:00:00
2095684251,SEYCHELLES 25 Rupees 1983  P. 29    VF,24.5,31,2026-05-08 00:00:00
2095684254,SERBIA  2.000  2000 Dinara  2012  P. 61  UNC,35.5,17,2026-05-07 00:00:00
2095684260,SERBIA  50 Dinara   2011   P.  56    UNC,2,12,2026-05-07 00:00:00
2095684269,SERBIA 500 Dinara  1.11.1941  P. 27  VF,3.5,14,2026-06-01 00:00:00
2095684275,SERBIA 500 Dinara 2011 P. 59   UNC,11,13,2026-06-01 00:00:00
2095684281,"SCOTLAND 1 £ 30.3.1999  P. 351 ""Royal Bank of Scotland""    AU \ UNC",3.5,45,2026-05-05 00:00:00
2095684287,"SCOTLAND  50 £  14.9.2005  P. 366  ""Royal Bank of Scotland""   little yellow spot on the upper right corner  *rare*   UNC",290,139,2026-05-06 00:00:00
2095684293,SCOTLAND  5 £  18.8.1964  P. 167  British Linen Bank    VF+,43.5,89,2026-05-09 00:00:00
